date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:24:44	29699/29699	---M--	200	added ('OK')	image/png	etag:%227403-5c5d10917a53d%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/c/cb/UsingSlantedText.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/c/cb/UsingSlantedText.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:44	424/424	---M--	200	added ('OK')	image/png	etag:%221a8-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/6/65/F-tiny.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/6/65/F-tiny.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:44	534/534	---M--	200	added ('OK')	image/png	etag:%22216-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/2e/F-scriptsize.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/2e/F-scriptsize.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:44	620/620	---M--	200	added ('OK')	image/png	etag:%2226c-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/6/69/F-footnotesize.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/6/69/F-footnotesize.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:45	695/695	---M--	200	added ('OK')	image/png	etag:%222b7-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/b/be/F-small.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/b/be/F-small.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:45	791/791	---M--	200	added ('OK')	image/png	etag:%22317-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/4/47/F-normalsize.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/4/47/F-normalsize.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:45	880/880	---M--	200	added ('OK')	image/png	etag:%22370-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/7/7e/F-large.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/7/7e/F-large.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:45	1001/1001	---M--	200	added ('OK')	image/png	etag:%223e9-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/0/04/F-large2.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/0/04/F-large2.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:46	1240/1240	---M--	200	added ('OK')	image/png	etag:%224d8-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/54/F-large3.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/54/F-large3.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:46	1415/1415	---M--	200	added ('OK')	image/png	etag:%22587-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/7/78/F-huge.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/7/78/F-huge.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:46	1854/1854	---M--	200	added ('OK')	image/png	etag:%2273e-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/4/4f/F-huge2.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/4/4f/F-huge2.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:46	1269/1269	---M--	200	added ('OK')	image/png	etag:%224f5-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/4/48/F-textrm.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/4/48/F-textrm.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:46	1153/1153	---M--	200	added ('OK')	image/png	etag:%22481-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/e/e3/F-textsf.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/e/e3/F-textsf.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:47	1284/1284	---M--	200	added ('OK')	image/png	etag:%22504-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/0/01/F-texttt.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/0/01/F-texttt.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:47	1281/1281	---M--	200	added ('OK')	image/png	etag:%22501-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/1d/F-textmd.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/1d/F-textmd.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:47	783/783	---M--	200	added ('OK')	image/png	etag:%2230f-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/3/31/F-textbf.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/3/31/F-textbf.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:47	1389/1389	---M--	200	added ('OK')	image/png	etag:%2256d-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/e/e3/F-textit2.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/e/e3/F-textit2.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:47	1379/1379	---M--	200	added ('OK')	image/png	etag:%22563-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/29/F-textsl.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/29/F-textsl.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:48	725/725	---M--	200	added ('OK')	image/png	etag:%222d5-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/e/ee/F-textsc.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/e/ee/F-textsc.png	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:48	0/-1	---M--	301	error ('')			https://www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX.30a.delayed	(from https://www.overleaf.com/learn/latex/Font_sizes%2C_families%2C_and_styles)
19:24:48	77355/77355	---M--	200	added ('OK')	image/png	etag:%2212e2b-5c623768aee55%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/5a/FontTypefacesEx1OLV2.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/5a/FontTypefacesEx1OLV2.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:48	2712/2712	---M--	200	added ('OK')	image/png	etag:%22a98-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/5c/FontTypefacesEx2.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/5c/FontTypefacesEx2.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:49	5227/5227	---M--	200	added ('OK')	image/png	etag:%22146b-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/1e/Typeface-cmr.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/1e/Typeface-cmr.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:49	5145/5145	---M--	200	added ('OK')	image/png	etag:%221419-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/7/7a/Typeface-lmr.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/7/7a/Typeface-lmr.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:49	5245/5245	---M--	200	added ('OK')	image/png	etag:%22147d-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/f/f1/Typeface-lmdh.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/f/f1/Typeface-lmdh.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:49	5290/5290	---M--	200	added ('OK')	image/png	etag:%2214aa-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/d1/Typeface-qtm.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/d1/Typeface-qtm.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:49	6057/6057	---M--	200	added ('OK')	image/png	etag:%2217a9-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/6/65/Typeface-qpl.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/6/65/Typeface-qpl.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:50	6444/6444	---M--	200	added ('OK')	image/png	etag:%22192c-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/dd/Typeface-qbk.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/dd/Typeface-qbk.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:50	6263/6263	---M--	200	added ('OK')	image/png	etag:%221877-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/5f/Typeface-qsc.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/5f/Typeface-qsc.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:50	5443/5443	---M--	200	added ('OK')	image/png	etag:%221543-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/2f/Typeface-ptm.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/2f/Typeface-ptm.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:50	5880/5880	---M--	200	added ('OK')	image/png	etag:%2216f8-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/5f/Typeface-put.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/5f/Typeface-put.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:51	6050/6050	---M--	200	added ('OK')	image/png	etag:%2217a2-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/f/fe/Typeface-ppl.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/f/fe/Typeface-ppl.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:51	6291/6291	---M--	200	added ('OK')	image/png	etag:%221893-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/b/bd/Typeface-pbk.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/b/bd/Typeface-pbk.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:51	5480/5480	---M--	200	added ('OK')	image/png	etag:%221568-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/3/30/Typeface-bch.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/3/30/Typeface-bch.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:51	4838/4838	---M--	200	added ('OK')	image/png	etag:%2212e6-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/d6/Typeface-cmss.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/d6/Typeface-cmss.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:52	4876/4876	---M--	200	added ('OK')	image/png	etag:%22130c-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/d8/Typeface-lmss.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/d8/Typeface-lmss.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:52	5928/5928	---M--	200	added ('OK')	image/png	etag:%221728-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/b/b5/Typeface-qag.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/b/b5/Typeface-qag.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:52	5702/5702	---M--	200	added ('OK')	image/png	etag:%221646-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/b/b4/Typeface-qhv.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/b/b4/Typeface-qhv.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:52	5666/5666	---M--	200	added ('OK')	image/png	etag:%221622-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/14/Typeface-phv.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/14/Typeface-phv.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:52	5418/5418	---M--	200	added ('OK')	image/png	etag:%22152a-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/7/72/Typeface-cmtt.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/7/72/Typeface-cmtt.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:53	5538/5538	---M--	200	added ('OK')	image/png	etag:%2215a2-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/0/00/Typeface-lmtt.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/0/00/Typeface-lmtt.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:53	5100/5100	---M--	200	added ('OK')	image/png	etag:%2213ec-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/c/ca/Typeface-qcr.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/c/ca/Typeface-qcr.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:53	5107/5107	---M--	200	added ('OK')	image/png	etag:%2213f3-57c1b08411f00%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/26/Typeface-pcr.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/26/Typeface-pcr.png	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:53	0/-1	---M--	301	error ('')			https://www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX.322.delayed	(from https://www.overleaf.com/learn/latex/Font_typefaces)
19:24:54	132/132	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202024%2013:54:54%20GMT	https://www.overleaf.com/learn/latex/Compile	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Compile.323.delayed	(from https://www.overleaf.com/learn/latex/XeLaTeX)
19:24:54	32914/32914	---M--	200	added ('OK')	image/png	etag:%228092-5c0dd0e2d8187%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/12/XeLaTeXOverleaf.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/12/XeLaTeXOverleaf.png	(from https://www.overleaf.com/learn/latex/XeLaTeX)
19:24:55	206/206	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202024%2013:54:54%20GMT	https://www.overleaf.com/learn/latex/Questions/What_OTF/TTF_fonts_are_supported_via_fontspec%3F	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Questions/What_OTF/TTF_fonts_are_supported_via_fontspec_.325.delayed	(from https://www.overleaf.com/learn/latex/XeLaTeX)
19:24:55	74364/74364	---M--	200	added ('OK')	image/png	etag:%221227c-5c0f4266f9d11%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/2e/GoogleNotoFontsUpdated.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/2e/GoogleNotoFontsUpdated.png	(from https://www.overleaf.com/learn/latex/XeLaTeX)
19:24:55	241778/241778	---M--	200	added ('OK')	image/png	etag:%223b072-5c106f16a44f1%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/4/43/GoogleDownload.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/4/43/GoogleDownload.png	(from https://www.overleaf.com/learn/latex/XeLaTeX)
19:24:55	26932/26932	---M--	200	added ('OK')	image/png	etag:%226934-5c106e400f9f9%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/3/3b/OpenTypeStatic.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/3/3b/OpenTypeStatic.png	(from https://www.overleaf.com/learn/latex/XeLaTeX)
19:24:55	243041/243041	---M--	200	added ('OK')	image/png	etag:%223b561-6049bedc12972%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/0/0a/FontSpecPathUpdated.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/0/0a/FontSpecPathUpdated.png	(from https://www.overleaf.com/learn/latex/XeLaTeX)
19:24:55	0/-1	---M--	301	error ('')			https://www.overleaf.com/learn/latex/Questions/What_OTF/TTF_fonts_are_supported_via_fontspec%3F	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Questions/What_OTF/TTF_fonts_are_supported_via_fontspec_.32a.delayed	(from https://www.overleaf.com/learn/latex/XeLaTeX)
19:24:55	0/-1	---M--	301	error ('')			https://www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX.32b.delayed	(from https://www.overleaf.com/learn/latex/XeLaTeX)
19:24:56	41173/41173	---M--	200	added ('OK')	image/png	etag:%22a0d5-5c065a848f469%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/da/BeamerExample1OverleafUpdated.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/da/BeamerExample1OverleafUpdated.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:56	76150/76150	---M--	200	added ('OK')	image/png	etag:%2212976-5c055ca102109%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/1b/Beamer-titlepageUpdated.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/1b/Beamer-titlepageUpdated.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:56	38277/38277	---M--	200	added ('OK')	image/png	etag:%229585-5c0667987bf3b%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/4/44/BeamerEx2Overleaf.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/4/44/BeamerEx2Overleaf.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:56	36425/36425	---M--	200	added ('OK')	image/png	etag:%228e49-5c0667f088b46%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/17/BeamerEx3Overleaf.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/1/17/BeamerEx3Overleaf.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:56	77879/77879	---M--	200	added ('OK')	image/png	etag:%2213037-5c0673658629e%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/2f/BeamerHighlights.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/2f/BeamerHighlights.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:57	99021/99021	---M--	200	added ('OK')	image/png	etag:%22182cd-5c07ac3a331e7%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/b/b4/BerkeleyThemeExample.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/b/b4/BerkeleyThemeExample.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:57	99731/99731	---M--	200	added ('OK')	image/png	etag:%2218593-5c07b03290ebd%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/8/80/CopenhagenThemeExample.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/8/80/CopenhagenThemeExample.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:57	107875/107875	---M--	200	added ('OK')	image/png	etag:%221a563-5c07c7620f85e%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/3/37/BeamerLargeFontSize.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/3/37/BeamerLargeFontSize.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:57	66977/66977	---M--	200	added ('OK')	image/png	etag:%22105a1-5c20fbd2d2c7f%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/e/ef/Default_default_1.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/e/ef/Default_default_1.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:58	67376/67376	---M--	200	added ('OK')	image/png	etag:%2210730-5c20fbfd40202%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/2c/Default_default_2.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/2/2c/Default_default_2.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:58	67045/67045	---M--	200	added ('OK')	image/png	etag:%22105e5-5c20fcb307242%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/a/ac/Default_beaver_1a.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/a/ac/Default_beaver_1a.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:58	67302/67302	---M--	200	added ('OK')	image/png	etag:%22106e6-5c20fcca99a0e%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/54/Default_beaver_2a.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/54/Default_beaver_2a.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:58	64238/64238	---M--	200	added ('OK')	image/png	etag:%22faee-5c20fc35444db%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/f/ff/Default_beetle_1.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/f/ff/Default_beetle_1.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:58	65209/65209	---M--	200	added ('OK')	image/png	etag:%22feb9-5c20fc49b3bd2%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/5f/Default_beetle_2.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/5/5f/Default_beetle_2.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:59	67970/67970	---M--	200	added ('OK')	image/png	etag:%2210982-5c20fc5e73427%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/e/ee/Default_seahorse_1.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/e/ee/Default_seahorse_1.png	(from https://www.overleaf.com/learn/latex/Beamer)
19:24:59	67595/67595	---M--	200	added ('OK')	image/png	etag:%221080b-5c20fc659b36d%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/d0/Default_seahorse_2.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/d/d0/Default_seahorse_2.png	(from https://www.overleaf.com/learn/latex/Beamer)
